,Title,year,location,Latitude,Longitude
17568,Angel,2004,"Woo Hon Fai Hall, Bancroft Way, Southside, Berkeley, Alameda County, California, 94720-1076, United States",37.8687126,-122.2558681487434
17573,Angel,2004,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
17575,Angel,2004,"Shrine Auditorium, 665, West Jefferson Boulevard, University Park, Los Angeles, Los Angeles County, California, 90007, United States",34.02343685,-118.28140159673654
17590,Angel,2004,"Thousand Oaks, Ventura County, California, United States",34.1705609,-118.8375937
17632,Angel,2004,"Pacific Street, Ocean Park, Santa Monica, Los Angeles County, California, 90401-2405, United States",34.0082623,-118.4843564
17722,Angel,2004,"Los Angeles City Hall, 200, North Spring Street, Civic Center, Downtown, Los Angeles, Los Angeles County, California, 90012, United States",34.0537767,-118.2428987
17782,Angel,2004,"Las Vegas, Clark County, Nevada, United States",36.1672559,-115.148516
17797,Angel,2004,"Marina del Rey, Los Angeles County, California, 90292, United States",33.9776848,-118.4486479
17832,Angel,2004,"Point Dume, Malibu, Los Angeles County, California, United States",34.001631,-118.8066756
17867,Angel's Song,2006,"Johannesburg, City of Johannesburg Metropolitan Municipality, Gauteng, 2001, South Africa",-26.205,28.049722
17868,Angela ja ajan tuulet,1999,"Helsinki, Helsingin seutukunta, Uusimaa, Etelä-Suomen aluehallintovirasto, Manner-Suomi, 00120, Suomi",60.1674881,24.9427473
17869,Angela's Eyes,2006,"Old Toronto, Toronto, Golden Horseshoe, Ontario, Canada",43.6534817,-79.3839347
17870,Angeli & diamanti,2011,Italia,42.6384261,12.674297
17871,Angeli & diamanti,2011,"Puerto Rico, United States",18.2214149,-66.41328179513847
17872,Angelica pecado,2000,"Caracas, Parroquia Catedral, Municipio Libertador, Distrito Capital, Venezuela",10.506098,-66.9146017
17873,Angelino Heights,2016,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
17874,Angelitos negros,1970,México,23.6585116,-102.0077097
17875,Angels Among Us,2014,"Binghamton, Broome County, New York, United States",42.0987125,-75.9125262
17876,Angels from Hell,2016,United Kingdom,54.7023545,-3.2765753
17878,Angels in America,2003,"New York, United States",40.7127281,-74.0060152
17879,Angels in America,2003,"Tivoli, Roma Capitale, Lazio, Italia",41.960922,12.798884
17880,Angels in New York,2010,"Manhattan, New York County, New York, United States",40.7896239,-73.9598939
17881,Angels in Paradise,2014,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
17882,Angels,1975,"Battersea Park, Battersea, London Borough of Wandsworth, London, Greater London, England, United Kingdom",51.479193300000006,-0.1570786547180433
17883,Angels,1975,"Coventry, West Midlands Combined Authority, West Midlands, England, United Kingdom",52.4081812,-1.510477
17884,Anger Management,2012,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
17885,Angie Bites,2013,"Austin, Travis County, Texas, United States",30.2711286,-97.7436995
17886,Angie Bites,2004,"Austin, Travis County, Texas, United States",30.2711286,-97.7436995
17887,Angie Bites,2004,"Austin, Travis County, Texas, United States",30.2711286,-97.7436995
17888,Angie Bites,2004,"Austin, Travis County, Texas, United States",30.2711286,-97.7436995
17889,Angie Tribeca,2016,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
17890,Angie Tribeca,2004,"Santa Clarita, Los Angeles County, California, United States",34.3916641,-118.542586
17899,Angie,2006,"Köln, Nordrhein-Westfalen, Deutschland",50.938361,6.959974
17900,Angkor: Land of the Gods,2013,ព្រះរាជាណាចក្រ​កម្ពុជា,13.5066394,104.869423
17902,Anglo Saxon Attitudes,1992,"England, United Kingdom",52.5310214,-1.2649062
17903,Anglo Saxon Attitudes,1992,France,46.603354,1.8883335
17904,Angry Boys,2011,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
17905,Angry Boys,2011,"東京都, 日本",35.6828387,139.7594549
17906,Angry Boys,2011,Australia,-24.7761086,134.755
17907,Angry Boys,2011,"Melbourne, City of Melbourne, Victoria, Australia",-37.8142176,144.9631608
17908,Angry Boys,2011,"Torquay, Surf Coast Shire, Victoria, 3228, Australia",-38.3266551,144.3134076
17909,Angry Boys,2004,"Melbourne, City of Melbourne, Victoria, Australia",-37.8142176,144.9631608
17910,Angry Boys,2004,"Melbourne, City of Melbourne, Victoria, Australia",-37.8142176,144.9631608
17911,Angry Boys,2004,"Melbourne, City of Melbourne, Victoria, Australia",-37.8142176,144.9631608
17912,Angry Boys,2004,"Melbourne, City of Melbourne, Victoria, Australia",-37.8142176,144.9631608
17913,Angry Boys,2004,"Melbourne, City of Melbourne, Victoria, Australia",-37.8142176,144.9631608
17914,Angry Boys,2004,"Melbourne, City of Melbourne, Victoria, Australia",-37.8142176,144.9631608
17915,Angry Boys,2004,"Melbourne, City of Melbourne, Victoria, Australia",-37.8142176,144.9631608
17916,Angry Boys,2004,"Melbourne, City of Melbourne, Victoria, Australia",-37.8142176,144.9631608
17917,Angry Boys,2004,"Melbourne, City of Melbourne, Victoria, Australia",-37.8142176,144.9631608
17918,Angry Boys,2004,"Melbourne, City of Melbourne, Victoria, Australia",-37.8142176,144.9631608
17919,Angry Boys,2004,"Melbourne, City of Melbourne, Victoria, Australia",-37.8142176,144.9631608
17920,Angry Boys,2004,"Melbourne, City of Melbourne, Victoria, Australia",-37.8142176,144.9631608
17921,Angry Planet,2004,"The District Council of Coober Pedy, South Australia, Australia",-29.01639205,134.75696701291264
17922,Angry Planet,2004,Australia,-24.7761086,134.755
17923,Angry Planet,2004,"Fogo, Santa Catarina do Fogo, Cabo Verde",14.93216225,-24.39326742793148
17924,Angry Planet,2004,"Сибирь, Богучанский район, Красноярский край, Сибирский федеральный округ, Россия",60.0,100.0
17925,Angry Planet,2004,Tuvalu,-8.6405212,179.1582918181797
17926,Angry Planet,2004,Viti,-18.1239696,179.0122737
17927,Angry Planet,2004,Brasil,-10.3333333,-53.2
17928,Angry Young Stan,2011,"Old Toronto, Toronto, Golden Horseshoe, Ontario, Canada",43.6534817,-79.3839347
17929,Angry Young Stan,2011,"Pickering, Durham Region, Golden Horseshoe, Ontario, Canada",43.835765,-79.090576
17930,Angry Young Women in Low Rise Jeans with High Class Issues,2013,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
17931,Angustia del pasado,1967,México,23.6585116,-102.0077097
17933,Angyalbrben,1990,"Budapest, Közép-Magyarország, Magyarország",47.4979937,19.0403594
17939,Angyalbrben,1990,"Ercsi, Martonvásári járás, Fejér megye, Közép-Dunántúl, Dunántúl, Magyarország",47.2519697,18.8983773
17940,Angyalbrben,1990,"Kisoroszi, Szentendrei járás, Pest megye, Közép-Magyarország, 2024, Magyarország",47.8077589,19.0071715
17942,Angyalbrben,1990,"Tápió-Hajta vidéke TK, Nagykáta, Nagykátai járás, Pest megye, Közép-Magyarország, 2760, Magyarország",47.447899750000005,19.8121220329362
17943,Angyalbrben,1990,"Budakeszi, Budakeszi járás, Pest megye, Közép-Magyarország, 2092, Magyarország",47.5099444,18.929382
17944,Aniela,2009,România,45.9852129,24.6859225
17946,Anilardaki sevgili,1996,"İstanbul, Fatih, İstanbul, Marmara Bölgesi, 34126, Türkiye",41.0096334,28.9651646
17947,Anillos de oro,2004,"Madrid, Área metropolitana de Madrid y Corredor del Henares, Comunidad de Madrid, 28080, España",40.4167047,-3.7035825
17948,Anillos de oro,2004,"Madrid, Área metropolitana de Madrid y Corredor del Henares, Comunidad de Madrid, 28080, España",40.4167047,-3.7035825
17949,Anillos de oro,2004,"Madrid, Área metropolitana de Madrid y Corredor del Henares, Comunidad de Madrid, 28080, España",40.4167047,-3.7035825
17950,Anillos de oro,2004,"Madrid, Área metropolitana de Madrid y Corredor del Henares, Comunidad de Madrid, 28080, España",40.4167047,-3.7035825
17951,Anillos de oro,2004,"Madrid, Área metropolitana de Madrid y Corredor del Henares, Comunidad de Madrid, 28080, España",40.4167047,-3.7035825
17952,Anillos de oro,2004,"New York, United States",40.7127281,-74.0060152
17953,Anillos de oro,2004,"Madrid, Área metropolitana de Madrid y Corredor del Henares, Comunidad de Madrid, 28080, España",40.4167047,-3.7035825
17954,Anillos de oro,2004,"Madrid, Área metropolitana de Madrid y Corredor del Henares, Comunidad de Madrid, 28080, España",40.4167047,-3.7035825
17955,Anillos de oro,2004,"Madrid, Área metropolitana de Madrid y Corredor del Henares, Comunidad de Madrid, 28080, España",40.4167047,-3.7035825
17956,Anillos de oro,2004,"Madrid, Área metropolitana de Madrid y Corredor del Henares, Comunidad de Madrid, 28080, España",40.4167047,-3.7035825
17957,Anillos de oro,2004,"Madrid, Área metropolitana de Madrid y Corredor del Henares, Comunidad de Madrid, 28080, España",40.4167047,-3.7035825
17958,Anillos de oro,2004,"Madrid, Área metropolitana de Madrid y Corredor del Henares, Comunidad de Madrid, 28080, España",40.4167047,-3.7035825
17959,Anillos de oro,2004,"Madrid, Área metropolitana de Madrid y Corredor del Henares, Comunidad de Madrid, 28080, España",40.4167047,-3.7035825
17960,Anillos de oro,2004,"Madrid, Área metropolitana de Madrid y Corredor del Henares, Comunidad de Madrid, 28080, España",40.4167047,-3.7035825
17961,Anima Nera,2011,"Bracciano, Roma Capitale, Lazio, Italia",42.1010951,12.1738573
17962,Anima Nera,2011,"Roma, Roma Capitale, Lazio, Italia",41.8933203,12.4829321
17963,Animais de Portugal,1986,Portugal,40.0332629,-7.8896263
17964,Animais de Portugal,2004,"Alentejo, Portugal",38.49104545,-8.02734298589458
17966,Animais de Portugal,2004,"Alentejo, Portugal",38.49104545,-8.02734298589458
17967,Animais de Portugal,2004,"Reserva Natural das Ilhas Desertas, Santa Cruz, Madeira, Portugal",32.50225905,-16.49733010505137
17968,Animais,2004,"Comboio do Zoo, Estrada de Benfica, São Domingos de Benfica, Lisboa, 1500-071, Portugal",38.7432354,-9.1707117
17969,Animais,2004,"Ilha da Madeira, Madeira, Portugal",32.751748750000004,-16.981752048847362
17970,Animais,2004,"Lisboa, Portugal",38.7077507,-9.1365919
17971,Animais,2004,"Madeira, Portugal",32.751748750000004,-16.981752048847362
17972,Animais,2004,Portugal,40.0332629,-7.8896263
17973,Animais,2004,"Algarve, Portugal",37.2454248,-8.150925273079235
17974,Animais,2004,"Lisboa, Portugal",38.7077507,-9.1365919
17975,Animais,2004,"Serra da Estrela, Seia, Guarda, Portugal",40.32,-7.62
17976,Animais,2004,"Alentejo, Portugal",38.49104545,-8.02734298589458
17977,Animais,2004,"Lisboa, Portugal",38.7077507,-9.1365919
17978,Animal Academy,2008,Australia,-24.7761086,134.755
17979,Animal Academy,2008,New Zealand / Aotearoa,-41.5000831,172.8344077
17980,Animal Adventures,2004,"Queen Elizabeth National Park, Rubirizi, Western Region, Uganda",-0.2499514,29.88860948180133
17981,Animal Adventures,2004,"Busch Gardens Tampa, Rhino Rally, Tampa, Hillsborough County, Florida, 33617, United States",28.0370823,-82.42126134497113
17982,Animal Adventures,2004,"Alaska Zoo, 4731, O'Malley Road, Anchorage, Alaska, 99507, United States",61.12467255,-149.79217386724045
17983,Animal Adventures,2004,"Juneau, Alaska, United States",58.3019496,-134.419734
17984,Animal Adventures,2004,"Busch Gardens Tampa, Rhino Rally, Tampa, Hillsborough County, Florida, 33617, United States",28.0370823,-82.42126134497113
17986,Animal Adventures,2004,"Busch Gardens Tampa, Rhino Rally, Tampa, Hillsborough County, Florida, 33617, United States",28.0370823,-82.42126134497113
17987,Animal Adventures,2004,"Busch Gardens Tampa, Rhino Rally, Tampa, Hillsborough County, Florida, 33617, United States",28.0370823,-82.42126134497113
17988,Animal Adventures,2004,"Amboseli National Park, Kajiado, Kenya",-2.6298084,37.22602053536994
17990,Animal Adventures,2004,"Busch Gardens Tampa, Rhino Rally, Tampa, Hillsborough County, Florida, 33617, United States",28.0370823,-82.42126134497113
17992,Animal Adventures,2004,"Busch Gardens Tampa, Rhino Rally, Tampa, Hillsborough County, Florida, 33617, United States",28.0370823,-82.42126134497113
17994,Animal Adventures,2004,"Glacier National Park, Montana, 59916, United States",48.6174862,-113.76088505945764
17998,Animal Adventures,2004,"Busch Gardens Tampa, Rhino Rally, Tampa, Hillsborough County, Florida, 33617, United States",28.0370823,-82.42126134497113
18000,Animal Adventures,2004,"Anchorage, Alaska, United States",61.2163129,-149.894852
18001,Animal Adventures,2004,"Alaska Peninsula, Lake and Peninsula, Alaska, United States",57.1666667,-157.5
18003,Animal Adventures,2004,"Busch Gardens Tampa, Rhino Rally, Tampa, Hillsborough County, Florida, 33617, United States",28.0370823,-82.42126134497113
18006,Animal Adventures,2004,"Busch Gardens Tampa, Rhino Rally, Tampa, Hillsborough County, Florida, 33617, United States",28.0370823,-82.42126134497113
18009,Animal Adventures,2004,"Busch Gardens Tampa, Rhino Rally, Tampa, Hillsborough County, Florida, 33617, United States",28.0370823,-82.42126134497113
18011,Animal Adventures,2004,"Bigfork, Flathead County, Montana, United States",48.0679255,-114.09666640516208
18012,Animal Adventures,2004,"Busch Gardens Tampa, Rhino Rally, Tampa, Hillsborough County, Florida, 33617, United States",28.0370823,-82.42126134497113
18013,Animal Adventures,2004,"Okavango Delta, North-West District, Botswana",-19.3071769,22.77878935869753
18015,Animal Adventures,2004,"Connecticut, United States",41.6500201,-72.7342163
18016,Animal Adventures,2004,"Miami, Miami-Dade County, Florida, United States",25.7741728,-80.19362
18020,Animal Adventures,2004,"Audubon Zoo, Magazine Street, New Orleans, Orleans Parish, Louisiana, 70118, United States",29.9222962,-90.13067671260173
18021,Animal Adventures,2004,"Yellowstone River Trail, 1Y2, Park County, Montana, United States",45.015641,-110.6097118
18022,Animal Adventures,2004,"Busch Gardens Tampa, Rhino Rally, Tampa, Hillsborough County, Florida, 33617, United States",28.0370823,-82.42126134497113
18025,Animal Adventures,2004,"Busch Gardens Tampa, Rhino Rally, Tampa, Hillsborough County, Florida, 33617, United States",28.0370823,-82.42126134497113
18026,Animal Adventures,2004,"Alaska, United States",64.4459613,-149.680909
18027,Animal Adventures,2004,"San Diego, San Diego County, California, United States",32.7174202,-117.1627728
18030,Animal Adventures,2004,"Wyoming, United States",43.1700264,-107.568534
